title,author_id,last_updated,link
Translation of objects in computer graphics,GeeksforGeeks,"21 Feb, 2022",https://www.geeksforgeeks.org/translation-objects-computer-graphics-reference-added-please-review/
Qualcomm Interview Experience | Set 11 (On-Campus),GeeksforGeeks,"19 Jul, 2019",https://www.geeksforgeeks.org/qualcomm-interview-experience-set-11-campus/
Multithreading in Python | Set 2 (Synchronization),GeeksforGeeks,"28 Aug, 2019",https://www.geeksforgeeks.org/multithreading-in-python-set-2-synchronization/
Number of times a number can be replaced by the sum of its digits until it only contains one digit,GeeksforGeeks,"16 Apr, 2021",https://www.geeksforgeeks.org/number-times-number-can-replaced-sum-digits-contains-one-digit/
Distinct adjacent elements in an array,GeeksforGeeks,"23 Jun, 2021",https://www.geeksforgeeks.org/distinct-adjacent-elements-array/
Get the kth smallest number using the digits of the given number,GeeksforGeeks,"16 Jul, 2017",https://www.geeksforgeeks.org/get-the-kth-smallest-number-using-the-digits-of-the-given-number/
Check if array elements are consecutive in O(n) time and O(1) space (Handles Both Positive and negative numbers),GeeksforGeeks,"29 Apr, 2021",https://www.geeksforgeeks.org/check-array-elements-consecutive-time-o1-space-handles-positive-negative-numbers/
Find an element in Bitonic array,GeeksforGeeks,"10 Feb, 2022",https://www.geeksforgeeks.org/find-element-bitonic-array/
Find length of loop in linked list,GeeksforGeeks,"20 Oct, 2021",https://www.geeksforgeeks.org/find-length-of-loop-in-linked-list/
Qualcomm Interview Experience | Set 10 (On-Campus),GeeksforGeeks,"19 Jul, 2019",https://www.geeksforgeeks.org/qualcomm-interview-experience-set-10-campus/
"std::remove, std::remove_if in c++",GeeksforGeeks,"08 Mar, 2021",https://www.geeksforgeeks.org/stdremove-stdremove_if-c/
Java.lang.Package class in Java,GeeksforGeeks,"15 Jul, 2017",https://www.geeksforgeeks.org/java-lang-package-class-java/
Serialize and Deserialize array of string,GeeksforGeeks,"15 Jul, 2017",https://www.geeksforgeeks.org/serialize-deserialize-array-string/
Number of jumps for a thief to cross walls,GeeksforGeeks,Easy,https://www.geeksforgeeks.org/number-of-jumps-for-a-thief-to-cross-walls/
Search Engine Optimization (SEO) | Basics,GeeksforGeeks,"30 Dec, 2021",https://www.geeksforgeeks.org/search-engine-optimization-seo-basics/
Java program to merge two files alternatively into third file,GeeksforGeeks,"30 May, 2018",https://www.geeksforgeeks.org/java-program-merge-two-files-alternatively-third-file-2/
Climb n-th stair with all jumps from 1 to n allowed (Three Different Approaches),GeeksforGeeks,"24 Nov, 2021",https://www.geeksforgeeks.org/climb-n-th-stair-with-all-jumps-from-1-to-n-allowed-three-different-approaches/
Basic Slicing and Advanced Indexing in NumPy Python,GeeksforGeeks,"05 Aug, 2021",https://www.geeksforgeeks.org/indexing-in-numpy/
Abstract Factory Pattern,GeeksforGeeks,"13 Oct, 2021",https://www.geeksforgeeks.org/abstract-factory-pattern/
Using Vectors in Processing Language,GeeksforGeeks,"15 Jul, 2017",https://www.geeksforgeeks.org/using-vectors-processing-langauage/
std::basic_string::operator[] in C++,GeeksforGeeks,"14 Jul, 2017",https://www.geeksforgeeks.org/stdbasic_stringoperator-in-c/
Difference between %d and %i format specifier in C language,GeeksforGeeks,"19 Feb, 2021",https://www.geeksforgeeks.org/difference-d-format-specifier-c-language/
Oracle Interview Experience | Set 45,GeeksforGeeks,"14 Jul, 2017",https://www.geeksforgeeks.org/oracle-interview-experience-set-45/
Averages of Levels in Binary Tree,GeeksforGeeks,"01 Jul, 2021",https://www.geeksforgeeks.org/averages-levels-binary-tree/
Get the position of rightmost unset bit,GeeksforGeeks,"05 Apr, 2021",https://www.geeksforgeeks.org/get-position-rightmost-unset-bit/
Maximum sum from a tree with adjacent levels not allowed,GeeksforGeeks,"14 May, 2021",https://www.geeksforgeeks.org/maximum-sum-tree-adjacent-levels-not-allowed/
Project | kNN | Classifying IRIS Dataset,GeeksforGeeks,"19 Jan, 2022",https://www.geeksforgeeks.org/project-knn-classifying-iris-dataset/
Output of Python program | Set 17,GeeksforGeeks,"11 Aug, 2021",https://www.geeksforgeeks.org/output-python-program-set-17/
Errors in C/C++,GeeksforGeeks,"10 Sep, 2021",https://www.geeksforgeeks.org/errors-in-cc/
Hash Table vs STL Map,GeeksforGeeks,"13 Jul, 2017",https://www.geeksforgeeks.org/hash-table-vs-stl-map/
An interesting method to print reverse of a linked list,GeeksforGeeks,"24 Sep, 2021",https://www.geeksforgeeks.org/an-interesting-method-to-print-reverse-of-a-linked-list/
Print last k digits of a^b (a raised to power b),GeeksforGeeks,"22 Nov, 2021",https://www.geeksforgeeks.org/print-last-k-digits-of-ab-a-raised-to-power-b/
Min flips of continuous characters to make all characters same in a string,GeeksforGeeks,"05 Nov, 2021",https://www.geeksforgeeks.org/min-flips-of-continuous-characters-to-make-all-characters-same-in-a-string/
Josephus Problem Using Bit Magic,GeeksforGeeks,"09 Aug, 2021",https://www.geeksforgeeks.org/josephus-problem-using-bit-magic/
Onion Routing,GeeksforGeeks,"09 Nov, 2021",https://www.geeksforgeeks.org/onion-routing/
Queries for counts of array elements with values in given range,GeeksforGeeks,"27 Jan, 2022",https://www.geeksforgeeks.org/queries-counts-array-elements-values-given-range/
Cloud Computing,GeeksforGeeks,"08 Sep, 2018",https://www.geeksforgeeks.org/cloud-computing/
Queue based approach for first non-repeating character in a stream,GeeksforGeeks,"15 Feb, 2022",https://www.geeksforgeeks.org/queue-based-approach-for-first-non-repeating-character-in-a-stream/
Create a customized data structure which evaluates functions in O(1),GeeksforGeeks,"02 Sep, 2021",https://www.geeksforgeeks.org/create-customized-data-structure-evaluates-functions-o1/
Squareroot(n)-th node in a Linked List,GeeksforGeeks,"07 Jun, 2021",https://www.geeksforgeeks.org/squarerootnth-node-in-a-linked-list/
Why start + (end – start)/2 is preferable method for calculating middle of an array over (start + end)/2 ?,GeeksforGeeks,"27 Jul, 2021",https://www.geeksforgeeks.org/start-end-start2-preferrable-method-calculating-middle-array-start-end2/
Find the last digit of given series,GeeksforGeeks,"09 Jan, 2019",https://www.geeksforgeeks.org/find-last-digit-given-series/
Recursive selection sort for singly linked list | Swapping node links,GeeksforGeeks,"26 Oct, 2021",https://www.geeksforgeeks.org/recursive-selection-sort-singly-linked-list-swapping-node-links/
Synchronization and Pooling of processes in Python,GeeksforGeeks,"13 Feb, 2018",https://www.geeksforgeeks.org/synchronization-pooling-processes-python/
Sort the biotonic doubly linked list,GeeksforGeeks,"20 Oct, 2021",https://www.geeksforgeeks.org/sort-biotonic-doubly-linked-list/
Composite Design Pattern,GeeksforGeeks,"01 Sep, 2021",https://www.geeksforgeeks.org/composite-design-pattern/
Project Idea | College Network,GeeksforGeeks,"30 Oct, 2019",https://www.geeksforgeeks.org/project-idea-college-network/
How Do Search Engines Work?,GeeksforGeeks,"10 Jul, 2017",https://www.geeksforgeeks.org/search-engines-work/
Remove duplicates from an unsorted doubly linked list,GeeksforGeeks,"10 Jan, 2022",https://www.geeksforgeeks.org/remove-duplicates-unsorted-doubly-linked-list/
Calculate maximum value using ‘+’ or ‘*’ sign between two numbers in a string,GeeksforGeeks,"28 Apr, 2021",https://www.geeksforgeeks.org/calculate-maximum-value-using-sign-two-numbers-string/
Finding power of prime number p in n!,GeeksforGeeks,"17 Feb, 2022",https://www.geeksforgeeks.org/finding-power-prime-number-p-n/
Minimum Number of Platforms Required for a Railway/Bus Station | Set 2 (Set based approach),GeeksforGeeks,"15 Feb, 2022",https://www.geeksforgeeks.org/minimum-number-platforms-required-railwaybus-station-set-2-map-based-approach/
Output of Java program | Set 25 (Polymorphism),GeeksforGeeks,"08 Jul, 2017",https://www.geeksforgeeks.org/output-java-program-set-25-polymorphism/
Program for Shortest Job First (SJF) scheduling | Set 2 (Preemptive),GeeksforGeeks,"06 Jul, 2021",https://www.geeksforgeeks.org/program-for-shortest-job-first-sjf-scheduling-set-2-preemptive/
Java program to delete certain text from a file,GeeksforGeeks,"30 May, 2018",https://www.geeksforgeeks.org/java-program-delete-certain-text-file/
Java.util.Observable class in Java,GeeksforGeeks,"08 Jul, 2017",https://www.geeksforgeeks.org/java-util-observable-class-java/
"Puzzles | (Cryptanalysis, Bottles Problem, Dinner Time, Mystery)",GeeksforGeeks,"08 Jul, 2017",https://www.geeksforgeeks.org/puzzles-cryptanalysis-bottles-problem-dinner-time-mystery/
"Kotlin | Language for Android, now Official by Google",GeeksforGeeks,"07 Feb, 2018",https://www.geeksforgeeks.org/kotlin-language-android-now-official-google/
Output of C programs | Set 35 (Loops),GeeksforGeeks,"07 Sep, 2018",https://www.geeksforgeeks.org/output-c-programs-set-35-loops/
C/C++ Preprocessor directives | Set 2,GeeksforGeeks,"10 Jan, 2019",https://www.geeksforgeeks.org/cpp-preprocessor-directives-set-2/
Output of C programs | Set 34,GeeksforGeeks,"08 Jul, 2017",https://www.geeksforgeeks.org/output-c-programs-set-34/
std::string::resize() in C++,GeeksforGeeks,"26 Jul, 2019",https://www.geeksforgeeks.org/stdstringresize-in-c/
Proxy Design Pattern,GeeksforGeeks,"01 Sep, 2021",https://www.geeksforgeeks.org/proxy-design-pattern/
Replace each node in binary tree with the sum of its inorder predecessor and successor,GeeksforGeeks,"03 Feb, 2022",https://www.geeksforgeeks.org/replace-node-binary-tree-sum-inorder-predecessor-successor/
Program for Octal to Decimal Conversion,GeeksforGeeks,"06 Jul, 2021",https://www.geeksforgeeks.org/program-octal-decimal-conversion/
Java program to merge two files into a third file,GeeksforGeeks,"30 May, 2018",https://www.geeksforgeeks.org/java-program-merge-two-files-third-file/
Check if binary representations of two numbers are anagram,GeeksforGeeks,"29 Apr, 2021",https://www.geeksforgeeks.org/check-binary-representations-two-numbers-anagram/
Nth Even length Palindrome,GeeksforGeeks,"29 Apr, 2021",https://www.geeksforgeeks.org/nth-even-length-palindrome/
std::string::insert() in C++,GeeksforGeeks,"10 Sep, 2018",https://www.geeksforgeeks.org/stdstringinsert-in-c/
Count total number of digits from 1 to n,GeeksforGeeks,"22 May, 2021",https://www.geeksforgeeks.org/count-total-number-digits-1-n/
Numbers with exactly 3 divisors,GeeksforGeeks,"11 Jan, 2022",https://www.geeksforgeeks.org/numbers-exactly-3-divisors/
Count triplets in a sorted doubly linked list whose sum is equal to a given value x,GeeksforGeeks,"06 Jul, 2021",https://www.geeksforgeeks.org/count-triplets-sorted-doubly-linked-list-whose-sum-equal-given-value-x/
Why is C considered faster than other languages ?,GeeksforGeeks,"14 Aug, 2021",https://www.geeksforgeeks.org/c-considered-faster-languages/
All unique triplets that sum up to a given value,GeeksforGeeks,"25 May, 2021",https://www.geeksforgeeks.org/unique-triplets-sum-given-value/
Program for decimal to hexadecimal conversion,GeeksforGeeks,"04 Oct, 2021",https://www.geeksforgeeks.org/program-decimal-hexadecimal-conversion/
std::basic_string::max_size in C++,GeeksforGeeks,"12 Jun, 2019",https://www.geeksforgeeks.org/stdbasic_stringmax_size-in-cpp/
Unset bits in the given range,GeeksforGeeks,"08 Jul, 2021",https://www.geeksforgeeks.org/unset-bits-given-range/
Calculate the difficulty of a sentence,GeeksforGeeks,"11 Aug, 2021",https://www.geeksforgeeks.org/calculate-difficulty-sentence/
Number of substrings divisible by 4 in a string of integers,GeeksforGeeks,"09 Apr, 2021",https://www.geeksforgeeks.org/number-substrings-divisible-4-string-integers/
std::string::assign() in C++,GeeksforGeeks,"28 Oct, 2020",https://www.geeksforgeeks.org/stdstringassign-in-c/
Largest number in BST which is less than or equal to N,GeeksforGeeks,"31 Jan, 2022",https://www.geeksforgeeks.org/largest-number-bst-less-equal-n/
std::all_of() in C++,GeeksforGeeks,"06 Jul, 2017",https://www.geeksforgeeks.org/stdall_of-in-cpp/
Find four elements that sum to a given value | Set 3 (Hashmap),GeeksforGeeks,"05 Jul, 2017",https://www.geeksforgeeks.org/find-four-elements-sum-given-value-set-3-hashmap/
std::string::append() in C++,GeeksforGeeks,"06 Jul, 2017",https://www.geeksforgeeks.org/stdstringappend-in-c/
Print Colors in Python terminal,GeeksforGeeks,"27 May, 2021",https://www.geeksforgeeks.org/print-colors-python-terminal/
Facade Design Pattern | Introduction,GeeksforGeeks,"01 Sep, 2021",https://www.geeksforgeeks.org/facade-design-pattern-introduction/
std::replace and std::replace_if in C++,GeeksforGeeks,"28 Oct, 2020",https://www.geeksforgeeks.org/stdreplace-stdreplace_if-c/
Print the string by ignoring alternate occurrences of any character,GeeksforGeeks,"20 May, 2021",https://www.geeksforgeeks.org/print-string-ignoring-alternate-occurrences-character/
OLA Interview Experience | Set 11 ( For Internship),GeeksforGeeks,"03 Jun, 2019",https://www.geeksforgeeks.org/ola-interview-experience-set-11-internship/
std::string::append vs std::string::push_back() vs Operator += in C++,GeeksforGeeks,"30 Sep, 2021",https://www.geeksforgeeks.org/stdstringappend-vs-stdstringpush_back-vs-operator-c/
Print common nodes on path from root (or common ancestors),GeeksforGeeks,"23 Jan, 2022",https://www.geeksforgeeks.org/print-common-nodes-path-root-common-ancestors/
Toggle the last m bits,GeeksforGeeks,"20 May, 2021",https://www.geeksforgeeks.org/toggle-last-m-bits/
Count quadruples from four sorted arrays whose sum is equal to a given value x,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/count-quadruples-four-sorted-arrays-whose-sum-equal-given-value-x/
Find points at a given distance on a line of given slope,GeeksforGeeks,"07 Jul, 2021",https://www.geeksforgeeks.org/find-points-at-a-given-distance-on-a-line-of-given-slope/
Quickly find multiple left rotations of an array | Set 1,GeeksforGeeks,"19 May, 2021",https://www.geeksforgeeks.org/quickly-find-multiple-left-rotations-of-an-array/
std::is_sorted in C++,GeeksforGeeks,"31 Aug, 2021",https://www.geeksforgeeks.org/stdis_sorted-in-cpp/
Multiprocessing in Python | Set 1 (Introduction),GeeksforGeeks,"09 Feb, 2018",https://www.geeksforgeeks.org/multiprocessing-python-set-1/
Non-blocking I/O with pipes in C,GeeksforGeeks,"01 Oct, 2021",https://www.geeksforgeeks.org/non-blocking-io-with-pipes-in-c/
Count pairs with Odd XOR,GeeksforGeeks,"28 Apr, 2021",https://www.geeksforgeeks.org/count-pairs-odd-xor/
Power Function in C/C++,GeeksforGeeks,"21 Dec, 2021",https://www.geeksforgeeks.org/power-function-cc/
Find all the patterns of “1(0+)1” in a given string | SET 2(Regular Expression Approach),GeeksforGeeks,"30 May, 2018",https://www.geeksforgeeks.org/find-patterns-101-given-string-set-2regular-expression-approach/
Nuts & Bolts Problem (Lock & Key problem) | Set 2 (Hashmap),GeeksforGeeks,"23 Jun, 2021",https://www.geeksforgeeks.org/nuts-bolts-problem-lock-key-problem-set-2-hashmap/
Count number of triplets with product equal to given number,GeeksforGeeks,"08 Jun, 2021",https://www.geeksforgeeks.org/count-number-triplets-product-equal-given-number/
Microsoft Interview experience | Set 116 (On-Campus),GeeksforGeeks,"02 Jul, 2017",https://www.geeksforgeeks.org/microsoft-interview-experience-set-116-on-campus/
Set the rightmost unset bit,GeeksforGeeks,"09 Sep, 2021",https://www.geeksforgeeks.org/set-rightmost-unset-bit/
Lexicographically smallest rotated sequence | Set 2,GeeksforGeeks,"28 Apr, 2021",https://www.geeksforgeeks.org/lexicographically-smallest-rotated-sequence-set-2/
Sort a stack using a temporary stack,GeeksforGeeks,"13 Sep, 2021",https://www.geeksforgeeks.org/sort-stack-using-temporary-stack/
Morse Code Translator In Python,GeeksforGeeks,"27 Jan, 2022",https://www.geeksforgeeks.org/morse-code-translator-python/
Why is a[i] == i[a] in C/C++ arrays?,GeeksforGeeks,"01 Jul, 2017",https://www.geeksforgeeks.org/ai-ia-cc-arrays/
Count the numbers divisible by ‘M’ in a given range,GeeksforGeeks,"26 Oct, 2021",https://www.geeksforgeeks.org/count-numbers-divisible-m-given-range/
Paytm Interview Experience | Set 15,GeeksforGeeks,"29 May, 2019",https://www.geeksforgeeks.org/paytm-interview-experience-set-15/
Second most repeated word in a sequence,GeeksforGeeks,"18 Feb, 2022",https://www.geeksforgeeks.org/second-repeated-word-sequence/
Find a pair of elements swapping which makes sum of two arrays same,GeeksforGeeks,Medium,https://www.geeksforgeeks.org/find-a-pair-swapping-which-makes-sum-of-two-arrays-same/
Using range in switch case in C/C++,GeeksforGeeks,"22 Sep, 2021",https://www.geeksforgeeks.org/using-range-switch-case-cc/
pipe() System call,GeeksforGeeks,"12 Jun, 2019",https://www.geeksforgeeks.org/pipe-system-call/
Position of rightmost different bit,GeeksforGeeks,"01 Jul, 2021",https://www.geeksforgeeks.org/position-rightmost-different-bit/
Largest natural number that can be printed with M characters,GeeksforGeeks,"28 Apr, 2021",https://www.geeksforgeeks.org/largest-natural-number-that-can-printed-with-m-characters/
Zoho Interview Experience | Set 22 (Off-Campus),GeeksforGeeks,"23 Jul, 2019",https://www.geeksforgeeks.org/zoho-interview-experience-set-22-off-campus/
Internal working of Set/HashSet in Java,GeeksforGeeks,"11 Dec, 2018",https://www.geeksforgeeks.org/internal-working-of-sethashset-in-java/
Elements of an array that are not divisible by any element of another array,GeeksforGeeks,"30 Apr, 2021",https://www.geeksforgeeks.org/check-elements-array-divide-atleast-1-element-array/
Pattern matching in Python with Regex,GeeksforGeeks,"29 Dec, 2020",https://www.geeksforgeeks.org/pattern-matching-python-regex/
Incompatibilities between C and C++ codes,GeeksforGeeks,"29 Jun, 2017",https://www.geeksforgeeks.org/incompatibilities-between-c-and-cpp/
Number of cells a queen can move with obstacles on the chessboard,GeeksforGeeks,"08 Feb, 2022",https://www.geeksforgeeks.org/number-cells-queen-can-move-obstacles-chessborad/
std::string::compare() in C++,GeeksforGeeks,"18 Jan, 2022",https://www.geeksforgeeks.org/stdstringcompare-in-c/
"Puzzles | (River Crossing, Starting Money, Earrings, Matching Pair)",GeeksforGeeks,"13 Jan, 2022",https://www.geeksforgeeks.org/puzzles-river-crossing-starting-money-earrings-matching-pair/
Largest triplet product in a stream,GeeksforGeeks,"05 Nov, 2021",https://www.geeksforgeeks.org/largest-triplet-product-stream/
Check if all bits of a number are set,GeeksforGeeks,"24 Nov, 2021",https://www.geeksforgeeks.org/check-bits-number-set/
DNA to Protein in Python 3,GeeksforGeeks,"25 Aug, 2021",https://www.geeksforgeeks.org/dna-protein-python-3/
Output of C++ programs | Set 34 (File Handling),GeeksforGeeks,"07 Feb, 2022",https://www.geeksforgeeks.org/output-c-programs-set-34-file-handling/
Baconian Cipher,GeeksforGeeks,"21 May, 2018",https://www.geeksforgeeks.org/baconian-cipher/
Quickly merging two sorted arrays using std::merge() in C++ STL,GeeksforGeeks,"06 Jul, 2017",https://www.geeksforgeeks.org/quickly-merging-two-sorted-arrays-using-stdmerge-c-stl/
Find all the patterns of “1(0+)1” in a given string | SET 1(General Approach),GeeksforGeeks,"19 May, 2021",https://www.geeksforgeeks.org/find-patterns-101-given-string/
Find maximum possible stolen value from houses,GeeksforGeeks,"02 Feb, 2022",https://www.geeksforgeeks.org/find-maximum-possible-stolen-value-houses/
Puzzle | 10 identical bottles of pills,GeeksforGeeks,"16 Oct, 2020",https://www.geeksforgeeks.org/puzzle-10-identical-bottles-pills/
Extract maximum numeric value from a given string | Set 1 (General approach),GeeksforGeeks,"14 May, 2021",https://www.geeksforgeeks.org/extract-maximum-numeric-value-given-string/
2D Transformation | Rotation of objects,GeeksforGeeks,"02 Dec, 2021",https://www.geeksforgeeks.org/2d-transformation-rotation-objects/
Print the pattern by using one loop | Set 2 (Using Continue Statement),GeeksforGeeks,"23 Apr, 2021",https://www.geeksforgeeks.org/print-pattern-using-one-loop-continue-statement/
Optimized Euler Totient Function for Multiple Evaluations,GeeksforGeeks,"10 Nov, 2021",https://www.geeksforgeeks.org/optimized-euler-totient-function-multiple-evaluations/
Program to find line passing through 2 Points,GeeksforGeeks,"29 Apr, 2021",https://www.geeksforgeeks.org/program-find-line-passing-2-points/
Recursive Selection Sort,GeeksforGeeks,"11 May, 2021",https://www.geeksforgeeks.org/recursive-selection-sort/
Pinging an IP address in Java | Set 1,GeeksforGeeks,"29 Jun, 2017",https://www.geeksforgeeks.org/pinging-ip-address-java/
Clone a Directed Acyclic Graph,GeeksforGeeks,"27 Jan, 2022",https://www.geeksforgeeks.org/clone-directed-acyclic-graph/
Passwords | Entropy and Cracking,GeeksforGeeks,"07 Feb, 2018",https://www.geeksforgeeks.org/passwords-entropy-cracking/
Fitting Shelves Problem,GeeksforGeeks,"27 Jan, 2022",https://www.geeksforgeeks.org/fitting-shelves-problem/
Find number of diagonals in n sided convex polygon,GeeksforGeeks,"24 Nov, 2021",https://www.geeksforgeeks.org/find-number-diagonals-n-sided-convex-polygon/
Arrange consonants and vowels nodes in a linked list,GeeksforGeeks,"02 Feb, 2022",https://www.geeksforgeeks.org/arrange-consonants-vowels-nodes-linked-list/
Puzzle | Weight of Heavy Ball,GeeksforGeeks,"17 Feb, 2020",https://www.geeksforgeeks.org/weight-heavy-ball/
"Difference between const char *p, char * const p and const char * const p",GeeksforGeeks,"11 Sep, 2021",https://www.geeksforgeeks.org/difference-const-char-p-char-const-p-const-char-const-p/
Output of Python program | Set 15 (Loops),GeeksforGeeks,"22 Aug, 2019",https://www.geeksforgeeks.org/output-python-program-set-15-loops/
Output of C programs | Set 33 (rand() and srand()),GeeksforGeeks,"22 Apr, 2021",https://www.geeksforgeeks.org/output-c-programs-set-33-rand-srand/
Rearrange a string in sorted order followed by the integer sum,GeeksforGeeks,"28 Apr, 2021",https://www.geeksforgeeks.org/rearrange-a-string-in-sorted-order-followed-by-the-integer-sum/
Count pairs from two sorted arrays whose sum is equal to a given value x,GeeksforGeeks,Easy,https://www.geeksforgeeks.org/count-pairs-two-sorted-arrays-whose-sum-equal-given-value-x/
rand() and srand() in C/C++,GeeksforGeeks,"29 Nov, 2020",https://www.geeksforgeeks.org/rand-and-srand-in-ccpp/
How to parse JSON in Java,GeeksforGeeks,"07 Aug, 2019",https://www.geeksforgeeks.org/parse-json-java/
Count numbers with difference between number and its digit sum greater than specific value,GeeksforGeeks,"22 Apr, 2021",https://www.geeksforgeeks.org/count-numbers-difference-number-digit-sum-greater-specific-value/
Find and print duplicate words in std::vector<string> using STL functions,GeeksforGeeks,"25 Nov, 2020",https://www.geeksforgeeks.org/find-print-duplicate-words-stdvectorstring-using-stl-functions/
Find a range of composite numbers of given length,GeeksforGeeks,"27 Jan, 2022",https://www.geeksforgeeks.org/find-range-composite-numbers-given-length/
Number of pairs in an array such that product is greater than sum,GeeksforGeeks,"30 Apr, 2021",https://www.geeksforgeeks.org/number-pairs-array-product-greater-sum/
Search an element in an unsorted array using minimum number of comparisons,GeeksforGeeks,Medium,https://www.geeksforgeeks.org/search-element-unsorted-array-using-minimum-number-comparisons/
"Count pairs (a, b) whose sum of cubes is N (a^3 + b^3 = N)",GeeksforGeeks,"04 Aug, 2021",https://www.geeksforgeeks.org/count-pairs-a-b-whose-sum-of-cubes-is-n-a3-b3-n/
Use of fflush(stdin) in C,GeeksforGeeks,"13 Sep, 2021",https://www.geeksforgeeks.org/use-fflushstdin-c/
Bubble sort using two Stacks,GeeksforGeeks,"29 Jun, 2021",https://www.geeksforgeeks.org/bubble-sort-using-two-stacks/
Overloading New and Delete operator in c++,GeeksforGeeks,"26 Jan, 2022",https://www.geeksforgeeks.org/overloading-new-delete-operator-c/
Minimum steps to come back to starting point in a circular tour,GeeksforGeeks,"08 Mar, 2021",https://www.geeksforgeeks.org/minimum-steps-to-come-back-to-origin-in-a-circular-tour/
Merge Two Binary Trees by doing Node Sum (Recursive and Iterative),GeeksforGeeks,"02 Sep, 2021",https://www.geeksforgeeks.org/merge-two-binary-trees-node-sum/
Find the Longest Increasing Subsequence in Circular manner,GeeksforGeeks,"27 Apr, 2021",https://www.geeksforgeeks.org/find-longest-increasing-subsequence-circular-manner/
Check whether a given array is a k sorted array or not,GeeksforGeeks,"26 Aug, 2021",https://www.geeksforgeeks.org/check-whether-given-array-k-sorted-array-not/
Minimum number of edges between two vertices of a Graph,GeeksforGeeks,"29 Jun, 2021",https://www.geeksforgeeks.org/minimum-number-of-edges-between-two-vertices-of-a-graph/
Static Keyword in C++,GeeksforGeeks,"05 Jun, 2018",https://www.geeksforgeeks.org/static-keyword-cpp/
Count of only repeated element in a sorted array of consecutive elements,GeeksforGeeks,"14 May, 2021",https://www.geeksforgeeks.org/count-of-only-repeated-element-in-a-sorted-array-of-consecutive-elements/
Program for Point of Intersection of Two Lines,GeeksforGeeks,"15 Jan, 2019",https://www.geeksforgeeks.org/program-for-point-of-intersection-of-two-lines/
Find minimum value to assign all array elements so that array product becomes greater,GeeksforGeeks,"30 Apr, 2021",https://www.geeksforgeeks.org/find-minimum-value-to-assign-all-array-elements-so-that-array-product-becomes-greater/
Socket Programming in Python,GeeksforGeeks,"10 Nov, 2021",https://www.geeksforgeeks.org/socket-programming-python/
Function Overloading vs Function Overriding in C++,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/function-overloading-vs-function-overriding-in-cpp/
Virtual Function in C++,GeeksforGeeks,"21 Jan, 2022",https://www.geeksforgeeks.org/virtual-function-cpp/
Get the first letter of each word in a string using regex in Java,GeeksforGeeks,"11 Dec, 2018",https://www.geeksforgeeks.org/get-first-letter-word-string-using-regex-java/
Modify contents of Linked List,GeeksforGeeks,"22 Oct, 2021",https://www.geeksforgeeks.org/modify-contents-linked-list/
strcpy in C/C++,GeeksforGeeks,"22 Sep, 2021",https://www.geeksforgeeks.org/strcpy-in-c-cpp/
Coroutines in C/C++,GeeksforGeeks,"19 Aug, 2021",https://www.geeksforgeeks.org/coroutines-in-c-cpp/
Java.lang.Process class in Java,GeeksforGeeks,"19 Jun, 2017",https://www.geeksforgeeks.org/java-lang-process-class-java/
Find the sum of all the terms in the n-th row of the given series,GeeksforGeeks,"18 Mar, 2021",https://www.geeksforgeeks.org/find-sum-terms-n-th-row-given-series/
Python program to check if a string is palindrome or not,GeeksforGeeks,"19 Jan, 2022",https://www.geeksforgeeks.org/python-program-check-string-palindrome-not/
Print path from root to a given node in a binary tree,GeeksforGeeks,"24 Nov, 2021",https://www.geeksforgeeks.org/print-path-root-given-node-binary-tree/
Program for Page Replacement Algorithms | Set 2 (FIFO),GeeksforGeeks,"25 Mar, 2020",https://www.geeksforgeeks.org/program-page-replacement-algorithms-set-2-fifo/
The Blue – eyed Island puzzle,GeeksforGeeks,"17 Jun, 2017",https://www.geeksforgeeks.org/blue-eyed-island-puzzle/
Python GUI – tkinter,GeeksforGeeks,"07 Jan, 2020",https://www.geeksforgeeks.org/python-gui-tkinter/
Defining Clean Up Actions in Python,GeeksforGeeks,"11 Oct, 2021",https://www.geeksforgeeks.org/defining-clean-actions-python/
Java.util.Dictionary Class in Java,GeeksforGeeks,"07 Dec, 2021",https://www.geeksforgeeks.org/java-util-dictionary-class-java/
OpenCV C++ Program for Face Detection,GeeksforGeeks,"17 Jun, 2017",https://www.geeksforgeeks.org/opencv-c-program-face-detection/
Project Idea | Personality Analysis using hashtags from tweets,GeeksforGeeks,"07 Feb, 2018",https://www.geeksforgeeks.org/project-idea-personality-analysis-using-hashtags-tweets/
Convert BST to Min Heap,GeeksforGeeks,"07 Jul, 2021",https://www.geeksforgeeks.org/convert-bst-min-heap/
How to make object eligible for garbage collection in Java?,GeeksforGeeks,"30 May, 2018",https://www.geeksforgeeks.org/how-to-make-object-eligible-for-garbage-collection/
JDBC Drivers,GeeksforGeeks,"09 Feb, 2020",https://www.geeksforgeeks.org/jdbc-drivers/
"Different methods to copy in C++ STL | std::copy(), copy_n(), copy_if(), copy_backward()",GeeksforGeeks,"18 Feb, 2021",https://www.geeksforgeeks.org/different-methods-copy-c-stl-stdcopy-copy_n-copy_if-copy_backward/
Java.util.ArrayDeque Class in Java | Set 2,GeeksforGeeks,"20 Sep, 2021",https://www.geeksforgeeks.org/java-util-arraydeque-class-java-set-2/
