title,author_id,last_updated,link
Python Program for ShellSort,GeeksforGeeks,"10 Jan, 2019",https://www.geeksforgeeks.org/python-program-for-shellsort/
Pilani Soft Labs (redBus) Interview,GeeksforGeeks,"06 Nov, 2021",https://www.geeksforgeeks.org/pilani-soft-labs-redbus-interview/
Find k closest elements to a given value,GeeksforGeeks,"07 Nov, 2018",https://www.geeksforgeeks.org/find-k-closest-elements-given-value/
Check if a given string is a rotation of a palindrome,GeeksforGeeks,"07 Jul, 2021",https://www.geeksforgeeks.org/check-given-string-rotation-palindrome/
Smart Pointers in C++ and How to Use Them,GeeksforGeeks,"27 Dec, 2021",https://www.geeksforgeeks.org/smart-pointers-cpp/
Copy Constructor in C++,GeeksforGeeks,"06 Dec, 2019",https://www.geeksforgeeks.org/copy-constructor-in-cpp/
Amazon Interview | Set 87 (For SDE),GeeksforGeeks,"05 Oct, 2021",https://www.geeksforgeeks.org/amazon-interview-set-86-sde/
Microsoft Interview | Set 27,GeeksforGeeks,"02 Jan, 2019",https://www.geeksforgeeks.org/microsoft-interview-set-27/
Program to find area of a circle,GeeksforGeeks,"22 Aug, 2018",https://www.geeksforgeeks.org/c-program-find-area-circle/
C Program to find transpose of a matrix,GeeksforGeeks,"19 Jun, 2019",https://www.geeksforgeeks.org/c-program-to-find-transpose-of-a-matrix/
Microsoft’s most asked interview questions,GeeksforGeeks,"19 Jun, 2019",https://www.geeksforgeeks.org/microsofts-asked-interview-questions/
Program for Tower of Hanoi,GeeksforGeeks,"12 Jan, 2022",https://www.geeksforgeeks.org/c-program-for-tower-of-hanoi/
"Top College: No, Top Talent: Yes ; Anudeep cracks Google",GeeksforGeeks,"07 Jul, 2021",https://www.geeksforgeeks.org/top-college-top-talent-yes-anudeep-cracks-google-1-44cr-package/
Smallest subarray with sum greater than a given value,GeeksforGeeks,"24 Jun, 2021",https://www.geeksforgeeks.org/minimum-length-subarray-sum-greater-given-value/
Python Program to Count trailing zeroes in factorial of a number,GeeksforGeeks,"09 Feb, 2022",https://www.geeksforgeeks.org/python-program-for-count-trailing-zeroes-in-factorial-of-a-number/
Wipro interview questions for laterals | Set 1,GeeksforGeeks,"15 Oct, 2019",https://www.geeksforgeeks.org/wipro-interview-questions-laterals/
Amazon Interview | Set 82 (For SDE-2),GeeksforGeeks,"20 Jan, 2022",https://www.geeksforgeeks.org/amazon-interview-set-82-for-sde-2/
Amazon Interview | Set 81 (For SDE-I),GeeksforGeeks,"15 Oct, 2019",https://www.geeksforgeeks.org/amazon-interview-set-81-for-sde-i/
Inner Class in Java,GeeksforGeeks,"08 Nov, 2017",https://www.geeksforgeeks.org/inner-class-java/
Remove minimum elements from either side such that 2*min becomes more than max,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/remove-minimum-elements-either-side-2min-max/
How to pass a 2D array as a parameter in C?,GeeksforGeeks,"08 Oct, 2021",https://www.geeksforgeeks.org/pass-2d-array-parameter-c/
Print all possible words from phone digits,GeeksforGeeks,"07 Sep, 2018",https://www.geeksforgeeks.org/find-possible-words-phone-digits/
Samsung Interview | Set 2 (Software Engineering Lab),GeeksforGeeks,"11 Oct, 2021",https://www.geeksforgeeks.org/software-engineering-lab-samsung-interview-set-2/
Printing Longest Common Subsequence,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/printing-longest-common-subsequence/
GATE | GATE-CS-2014-(Set-3) | Question 65,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-64/
GATE | GATE-CS-2014-(Set-3) | Question 65,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-51/
GATE | GATE-CS-2014-(Set-3) | Question 65,GeeksforGeeks,"29 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-49/
GATE | GATE-CS-2014-(Set-3) | Question 46,GeeksforGeeks,"12 Dec, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-46/
GATE | GATE-CS-2014-(Set-3) | Question 65,GeeksforGeeks,"15 Oct, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-34/
GATE | GATE-CS-2014-(Set-3) | Question 26,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-26/
GATE | GATE-CS-2014-(Set-3) | Question 20,GeeksforGeeks,"20 Jun, 2017",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-20/
GATE | GATE-CS-2014-(Set-3) | Question 65,GeeksforGeeks,"29 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-3-question-13/
GATE | GATE-CS-2014-(Set-2) | Question 57,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-57/
GATE | GATE-CS-2014-(Set-2) | Question 65,GeeksforGeeks,"30 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-53/
GATE | GATE-CS-2014-(Set-2) | Question 65,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-43/
GATE | GATE-CS-2014-(Set-2) | Question 65,GeeksforGeeks,"28 Apr, 2017",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-39/
GATE | GATE-CS-2014-(Set-2) | Question 65,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-37/
GATE | GATE-CS-2014-(Set-2) | Question 65,GeeksforGeeks,"19 Nov, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-30/
GATE | GATE-CS-2014-(Set-2) | Question 65,GeeksforGeeks,"12 Jan, 2022",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-19/
GATE | GATE-CS-2014-(Set-2) | Question 65,GeeksforGeeks,"31 Jan, 2022",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-2-question-5/
GATE | GATE-CS-2014-(Set-1) | Question 65,GeeksforGeeks,"06 Nov, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-1-question-65/
GATE | GATE-CS-2014-(Set-1) | Question 65,GeeksforGeeks,"25 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-1-question-58/
Expedia Interview for SDE-II,GeeksforGeeks,"19 Jun, 2019",https://www.geeksforgeeks.org/expedia-interview-sde-ii/
GATE | GATE-CS-2014-(Set-1) | Question 65,GeeksforGeeks,"19 Jun, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-1-question-46/
GATE | GATE-CS-2014-(Set-1) | Question 65,GeeksforGeeks,"30 Jan, 2022",https://www.geeksforgeeks.org/gate-gate-cs-2014-set-1-question-17/
How to dynamically allocate a 2D array in C?,GeeksforGeeks,"13 Apr, 2021",https://www.geeksforgeeks.org/dynamically-allocate-2d-array-c/
Kth smallest element in a row-wise and column-wise sorted 2D array | Set 1,GeeksforGeeks,"18 Jun, 2019",https://www.geeksforgeeks.org/kth-smallest-element-in-a-row-wise-and-column-wise-sorted-2d-array-set-1/
Convert a floating point number to string in C,GeeksforGeeks,"19 Jan, 2022",https://www.geeksforgeeks.org/convert-floating-point-number-string/
Suffix Array | Set 2 (nLogn Algorithm),GeeksforGeeks,"22 May, 2019",https://www.geeksforgeeks.org/suffix-array-set-2-a-nlognlogn-algorithm/
Amazon Interview | Set 77 (Off-Campus For SDE-1 / 1.5yrs experienced),GeeksforGeeks,"18 Jun, 2019",https://www.geeksforgeeks.org/amazon-interview-set-77-sde-1/
Amazon Interview | Set 75 (For SDE-1),GeeksforGeeks,"28 Sep, 2021",https://www.geeksforgeeks.org/amazon-interview-set-75-sde-1/
Divide and Conquer | Set 5 (Strassen’s Matrix Multiplication),GeeksforGeeks,"15 Jun, 2021",https://www.geeksforgeeks.org/strassens-matrix-multiplication/
Count all possible groups of size 2 or 3 that have sum as multiple of 3,GeeksforGeeks,"09 Nov, 2021",https://www.geeksforgeeks.org/count-possible-groups-size-2-3-sum-multiple-3/
Amazon Interview | Set 71 (For SDE-2),GeeksforGeeks,"17 Jan, 2022",https://www.geeksforgeeks.org/amazon-interview-set-71-sde-2/
Print a Binary Tree in Vertical Order | Set 1,GeeksforGeeks,"02 Jun, 2021",https://www.geeksforgeeks.org/print-binary-tree-vertical-order/
Adobe Interview | Set 8 (Off-Campus),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/adobe-interview-set-8-off-campus/
Amazon Interview | Set 70 (On-Campus For Internship),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/amazon-interview-set-70-on-campus/
Flipkart Interview | Set 4 (For SDE-1),GeeksforGeeks,"19 Nov, 2018",https://www.geeksforgeeks.org/flipkart-interview-set-4-sde-1/
GATE | GATE-CS-2006 | Question 8,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2006-question-8/
Rearrange a string so that all same characters become d distance away,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/rearrange-a-string-so-that-all-same-characters-become-at-least-d-distance-away/
Sort n numbers in range from 0 to n^2 – 1 in linear time,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/sort-n-numbers-range-0-n2-1-linear-time/
Check if a given Binary Tree is height balanced like a Red-Black Tree,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/check-given-binary-tree-follows-height-property-red-black-tree/
GATE | GATE-CS-2006 | Question 1,GeeksforGeeks,"17 Feb, 2022",https://www.geeksforgeeks.org/gate-gate-cs-2006-question-1/
GATE | GATE-CS-2007 | Question 84,GeeksforGeeks,"31 Aug, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-84/
GATE | GATE-CS-2007 | Question 81,GeeksforGeeks,"29 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-81/
GATE | GATE-CS-2007 | Question 66,GeeksforGeeks,"19 Nov, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-66/
GATE | GATE-CS-2007 | Question 60,GeeksforGeeks,"27 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-60/
GATE | GATE-CS-2007 | Question 59,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-59/
GATE | GATE-CS-2007 | Question 58,GeeksforGeeks,"13 Nov, 2017",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-58/
Print all nodes that are at distance k from a leaf node,GeeksforGeeks,"11 Feb, 2022",https://www.geeksforgeeks.org/print-nodes-distance-k-leaf-node/
GATE | GATE-CS-2007 | Question 43,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-43/
GATE | GATE-CS-2007 | Question 85,GeeksforGeeks,"01 Oct, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-36/
GATE | GATE-CS-2007 | Question 85,GeeksforGeeks,"19 Jan, 2022",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-34/
GATE | GATE-CS-2007 | Question 85,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-33/
GATE | GATE-CS-2007 | Question 28,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-28/
GATE | GATE-CS-2007 | Question 26,GeeksforGeeks,"14 Feb, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-26/
Find distance between two nodes of a Binary Tree,GeeksforGeeks,"19 Jan, 2022",https://www.geeksforgeeks.org/find-distance-between-two-nodes-of-a-binary-tree/
GATE | GATE-CS-2007 | Question 23,GeeksforGeeks,"02 Dec, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-23/
GATE | GATE-CS-2007 | Question 7,GeeksforGeeks,"22 Dec, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-7/
Lowest Common Ancestor in a Binary Tree | Set 1,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/lowest-common-ancestor-binary-tree-set-1/
GATE | GATE-CS-2007 | Question 85,GeeksforGeeks,"18 Feb, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2007-question-3/
GATE | GATE CS 2008 | Question 83,GeeksforGeeks,"18 Jun, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2008-question-83/
GATE | GATE CS 2008 | Question 67,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2008-question-67/
"Given a linked list, reverse alternate nodes and append at the end",GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/given-linked-list-reverse-alternate-nodes-append-end/
Convert a given Binary Tree to Doubly Linked List | Set 3,GeeksforGeeks,"18 Jun, 2019",https://www.geeksforgeeks.org/convert-given-binary-tree-doubly-linked-list-set-3/
Red-Black Tree | Set 2 (Insert),GeeksforGeeks,"18 Dec, 2021",https://www.geeksforgeeks.org/red-black-tree-set-2-insert/
GATE | GATE CS 2008 | Question 46,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2008-question-46/
Amazon Interview | Set 63 (For SDE-1),GeeksforGeeks,"01 Feb, 2022",https://www.geeksforgeeks.org/amazon-interview-set-63-sde-1-2/
Amazon Interview | Set 62 (For SDE-1),GeeksforGeeks,"20 May, 2017",https://www.geeksforgeeks.org/amazon-interview-set-62-for-sde-1/
Java | Operators | Question 3,GeeksforGeeks,"27 May, 2019",https://www.geeksforgeeks.org/java-operators-question-3/
GATE | GATE CS 2008 | Question 30,GeeksforGeeks,"15 Feb, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2008-question-30/
Amazon Interview | Set 61 (For Internship),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/amazon-interview-set-61-internship/
Red-Black Tree | Set 1 (Introduction),GeeksforGeeks,"28 Dec, 2021",https://www.geeksforgeeks.org/red-black-tree-set-1-introduction-2/
C | Advanced Pointer | Question 9,GeeksforGeeks,"17 Jun, 2021",https://www.geeksforgeeks.org/c-advanced-pointer-question-9-2/
Binary Search Tree | Set 2 (Delete),GeeksforGeeks,"12 Dec, 2018",https://www.geeksforgeeks.org/binary-search-tree-set-2-delete/
C Program to count number of lines in a file,GeeksforGeeks,"12 Nov, 2020",https://www.geeksforgeeks.org/c-program-count-number-lines-file/
C | Data Types | Question 8,GeeksforGeeks,"06 Nov, 2019",https://www.geeksforgeeks.org/c-data-types-question-8/
GATE | GATE CS 2008 | Question 23,GeeksforGeeks,"17 Dec, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2008-question-23/
GATE | GATE CS 2008 | Question 9,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2008-question-9/
Java Program for Binary Search (Recursive and Iterative),GeeksforGeeks,"30 Sep, 2021",https://www.geeksforgeeks.org/java-program-for-binary-search-recursive-and-iterative/
Suffix Array | Set 1 (Introduction),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/suffix-array-set-1-introduction/
C | Data Types | Question 7,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/c-variable-declaration-and-scope-question-8/
C | Pointer Basics | Question 17,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/c-advanced-pointer-question-9/
GATE | GATE-CS-2009 | Question 58,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-58/
GATE | GATE-CS-2009 | Question 56,GeeksforGeeks,"08 Oct, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-56/
GATE | GATE-CS-2009 | Question 60,GeeksforGeeks,"14 Feb, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-47/
GATE | GATE-CS-2009 | Question 29,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-29/
C | Advanced Pointer | Question 7,GeeksforGeeks,"14 Nov, 2019",https://www.geeksforgeeks.org/c-arrays-question-14/
C | Arrays | Question 13,GeeksforGeeks,"11 Aug, 2021",https://www.geeksforgeeks.org/c-arrays-question-13/
GATE | GATE-CS-2009 | Question 24,GeeksforGeeks,"15 Feb, 2022",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-24/
GATE | GATE-CS-2009 | Question 60,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-22/
GATE | GATE-CS-2009 | Question 11,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-11/
GATE | GATE-CS-2009 | Question 2,GeeksforGeeks,"20 Jan, 2022",https://www.geeksforgeeks.org/gate-gate-cs-2009-question-2/
Java | Arrays | Question 7,GeeksforGeeks,"21 Jan, 2022",https://www.geeksforgeeks.org/java-arrays-question-7/
C | Macro & Preprocessor | Question 13,GeeksforGeeks,"05 Dec, 2018",https://www.geeksforgeeks.org/c-macro-preprocessor-question-13/
Splay Tree | Set 2 (Insert),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/splay-tree-set-2-insert-delete/
Splay Tree | Set 1 (Search),GeeksforGeeks,"28 Apr, 2017",https://www.geeksforgeeks.org/splay-tree-set-1-insert/
Java | Constructors | Question 3,GeeksforGeeks,"25 Jan, 2022",https://www.geeksforgeeks.org/java-constructors-question-3/
Java | Arrays | Question 3,GeeksforGeeks,"24 Jan, 2022",https://www.geeksforgeeks.org/java-arrays-question-3/
Python Program for QuickSort,GeeksforGeeks,"28 Apr, 2017",https://www.geeksforgeeks.org/python-program-for-quicksort/
Virtual Functions and Runtime Polymorphism in C++ | Set 1 (Introduction),GeeksforGeeks,"10 Nov, 2017",https://www.geeksforgeeks.org/virtual-functions-and-runtime-polymorphism-in-c-set-1-introduction/
C++ | Destructors | Question 5,GeeksforGeeks,"11 Oct, 2021",https://www.geeksforgeeks.org/c-destructors-question-5/
C++ | Virtual Functions | Question 14,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/c-virtual-functions-question-14/
Oracle Interview | Set 4 (On-Campus),GeeksforGeeks,"15 Jul, 2021",https://www.geeksforgeeks.org/oracle-interview-set-4-campus/
Print all possible paths from top left to bottom right of a mXn matrix,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/print-all-possible-paths-from-top-left-to-bottom-right-of-a-mxn-matrix/
Generate all unique partitions of an integer,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/generate-unique-partitions-of-an-integer/
Oracle Interview | Set 3 (On-Campus),GeeksforGeeks,"10 Nov, 2021",https://www.geeksforgeeks.org/oracle-interview-set-3-campus/
Some interesting shortest path questions | Set 1,GeeksforGeeks,"14 Feb, 2018",https://www.geeksforgeeks.org/interesting-shortest-path-questions-set-1/
GATE | GATE CS 2010 | Question 30,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2010-question-30/
GATE | GATE CS 2010 | Question 26,GeeksforGeeks,"01 Sep, 2020",https://www.geeksforgeeks.org/gate-gate-cs-2010-question-26/
Microsoft Interview | Set 23,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/microsoft-interview-set-23/
GATE | GATE CS 2010 | Question 65,GeeksforGeeks,"19 Nov, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2010-question-12/
GATE | GATE CS 2010 | Question 10,GeeksforGeeks,"01 Feb, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2010-question-10/
GATE | GATE CS 2010 | Question 65,GeeksforGeeks,"14 Feb, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2010-question-7/
GATE | GATE CS 2010 | Question 5,GeeksforGeeks,"19 Nov, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2010-question-5/
GATE | GATE CS 2010 | Question 3,GeeksforGeeks,"10 Jan, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2010-question-3/
GATE | GATE CS 2011 | Question 64,GeeksforGeeks,"17 May, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2011-question-64/
GATE | GATE CS 2011 | Question 37,GeeksforGeeks,"17 May, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2011-question-37/
GATE | GATE CS 2011 | Question 36,GeeksforGeeks,"30 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2011-question-36/
GATE | GATE CS 2011 | Question 33,GeeksforGeeks,"30 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2011-question-33/
GATE | GATE CS 2011 | Question 30,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2011-question-30/
GATE | GATE CS 2011 | Question 28,GeeksforGeeks,"14 Feb, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2011-question-28/
Microsoft Interview | Set 21,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/microsoft-interview-set-21/
GATE | GATE CS 2012 | Question 65,GeeksforGeeks,"14 Feb, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-65/
GATE | GATE CS 2012 | Question 56,GeeksforGeeks,"22 Mar, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-56/
GATE | GATE CS 2012 | Question 55,GeeksforGeeks,"06 Dec, 2018",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-55/
GATE | GATE CS 2012 | Question 54,GeeksforGeeks,"22 Jul, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-54/
GATE | GATE CS 2012 | Question 42,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-44/
GATE | GATE CS 2012 | Question 38,GeeksforGeeks,"06 Oct, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-40/
GATE | GATE CS 2012 | Question 37,GeeksforGeeks,"09 Oct, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-39/
GATE | GATE CS 2012 | Question 34,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-36/
GATE | GATE CS 2012 | Question 31,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-33/
GATE | GATE CS 2012 | Question 30,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-32/
GATE | GATE CS 2012 | Question 65,GeeksforGeeks,"13 Oct, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-31/
GATE | GATE CS 2012 | Question 27,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-29/
GATE | GATE CS 2012 | Question 23,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-25/
GATE | GATE CS 2012 | Question 15,GeeksforGeeks,"05 Oct, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2012-question-19/
Java | Abstract Class and Interface | Question 1,GeeksforGeeks,"16 Aug, 2021",https://www.geeksforgeeks.org/java-abstract-class-and-interface-question-1/
C++ | Inheritance | Question 13,GeeksforGeeks,"05 Oct, 2021",https://www.geeksforgeeks.org/c-inheritance-question-13/
C++ | Inheritance | Question 11,GeeksforGeeks,"13 Sep, 2018",https://www.geeksforgeeks.org/c-inheritance-question-11/
Java | Inheritance | Question 3,GeeksforGeeks,"18 Jun, 2019",https://www.geeksforgeeks.org/java-inheritance-question-4/
C++ | Exception Handling | Question 9,GeeksforGeeks,"18 Jun, 2019",https://www.geeksforgeeks.org/c-exception-handling-question-9/
C++ | Exception Handling | Question 7,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/c-exception-handling-question-7/
Flipkart Interview | Set 2 (For SDE 1),GeeksforGeeks,"30 Oct, 2017",https://www.geeksforgeeks.org/flipkart-interview-set-2-for-sde-1/
Find the maximum distance covered using n bikes,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/find-maximum-distance-covered-100-bikes/
Flipkart Interview | Set 1 (For SDE 2),GeeksforGeeks,"17 Sep, 2021",https://www.geeksforgeeks.org/flipkart-interview-set-2-sde-2/
Travelling Salesman Problem | Set 2 (Approximate using MST),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/travelling-salesman-problem-set-2-approximate-using-mst/
Amazon Interview | Set 54 (For Internship),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/amazon-interview-set-54-internship/
Amazon Interview | Set 53 (For SDE-1),GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/amazon-interview-set-53-sde-1/
GATE | GATE CS 2013 | Question 64,GeeksforGeeks,"13 Sep, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-64/
GATE | GATE CS 2013 | Question 62,GeeksforGeeks,"09 Oct, 2019",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-62/
GATE | GATE CS 2013 | Question 65,GeeksforGeeks,"31 May, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-52/
GATE | GATE CS 2013 | Question 48,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-48/
GATE | GATE CS 2013 | Question 47,GeeksforGeeks,"30 Aug, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-47/
GATE | GATE CS 2013 | Question 44,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-44/
GATE | GATE CS 2013 | Question 65,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-39/
GATE | GATE CS 2013 | Question 65,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-36/
GATE | GATE CS 2013 | Question 65,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-35/
GATE | GATE CS 2013 | Question 31,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-31/
GATE | GATE CS 2013 | Question 8,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/gate-gate-cs-2013-question-8/
How to count set bits in a floating point number in C?,GeeksforGeeks,"10 Jul, 2021",https://www.geeksforgeeks.org/count-set-bits-floating-point-number/
C++ | Templates | Question 4,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/c-templates-question-4/
C++ | Inheritance | Question 8,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/c-inheritance-question-8/
C++ | Virtual Functions | Question 12,GeeksforGeeks,"09 Nov, 2021",https://www.geeksforgeeks.org/c-virtual-functions-question-12/
C++ | Virtual Functions | Question 14,GeeksforGeeks,"18 Jun, 2019",https://www.geeksforgeeks.org/c-virtual-functions-question-8/
C++ | Virtual Functions | Question 7,GeeksforGeeks,"28 Apr, 2017",https://www.geeksforgeeks.org/c-virtual-functions-question-7/
C++ | Virtual Functions | Question 6,GeeksforGeeks,"10 Nov, 2021",https://www.geeksforgeeks.org/c-virtual-functions-question-6/
C++ | Virtual Functions | Question 4,GeeksforGeeks,"21 Oct, 2021",https://www.geeksforgeeks.org/c-virtual-functions-question-4/
C++ | Virtual Functions | Question 3,GeeksforGeeks,"17 Sep, 2021",https://www.geeksforgeeks.org/c-virtual-functions-question-3/
C++ | Virtual Functions | Question 2,GeeksforGeeks,"28 Jun, 2021",https://www.geeksforgeeks.org/c-virtual-functions-question-2/
Find the first non-repeating character from a stream of characters,GeeksforGeeks,"05 Jan, 2022",https://www.geeksforgeeks.org/find-first-non-repeating-character-stream-characters/
